age;d18O_VPDB;d13C_VPDB;mineralogy;group;clim_zone
191,5678221;-0,7;0,5;calcite;belemnite;tropical/subtropical
191,5678221;-1,1;0,2;calcite;belemnite;tropical/subtropical
191,5746356;-1,152;-0,666;calcite;belemnite;tropical/subtropical
191,5804757;-1,7;0,3;calcite;belemnite;tropical/subtropical
191,597857;-0,983;-0,632;calcite;belemnite;tropical/subtropical
191,6021676;-1,9;0,3;calcite;belemnite;tropical/subtropical
191,6094678;-1,173;0,518;calcite;belemnite;tropical/subtropical
191,6111111;-0,9;-7,1;calcite;brachiopod;tropical/subtropical
191,6111111;-3,4;-5,6;calcite;brachiopod;tropical/subtropical
191,6111111;-1,4;-3,4;calcite;brachiopod;tropical/subtropical
191,6111111;-5,3;-4;calcite;brachiopod;tropical/subtropical
191,6111111;-0,8;-5;calcite;brachiopod;tropical/subtropical
191,6111111;-5,4;-4,7;calcite;brachiopod;tropical/subtropical
191,6111111;-2,8;-5,5;calcite;brachiopod;tropical/subtropical
191,6111111;-0,3;-6,9;calcite;brachiopod;tropical/subtropical
191,6111111;-3,7;-0,3;calcite;brachiopod;tropical/subtropical
190,232;-0,15;3,6;calcite;belemnite;temperate
191,6243939;-1,698;2,105;calcite;belemnite;temperate
191,6243939;-1,167;0,141;calcite;belemnite;temperate
191,6292825;-0,4;0,6;calcite;belemnite;tropical/subtropical
191,6443;-0,965;1,114;calcite;belemnite;temperate
191,6443;-0,671;1,348;calcite;belemnite;temperate
191,6491668;-1,1;0,3;calcite;belemnite;tropical/subtropical
191,669051;-1;-1,1;calcite;belemnite;tropical/subtropical
191,6791322;-0,772;-1,046;calcite;belemnite;tropical/subtropical
191,690743;-0,84;-0,2;calcite;belemnite;temperate
191,7033966;-0,6;0,6;calcite;belemnite;tropical/subtropical
191,7257851;-1,73;;calcite;belemnite;tropical/subtropical
191,7395498;-1,9;-0,3;calcite;belemnite;tropical/subtropical
191,7576264;-0,5;-0,3;calcite;belemnite;tropical/subtropical
191,7585133;-1,82;;calcite;belemnite;tropical/subtropical
191,7604074;-0,342;-0,21;calcite;belemnite;temperate
191,7829336;-1,4;0,4;calcite;belemnite;tropical/subtropical
191,8046256;-2,1;-0,9;calcite;belemnite;tropical/subtropical
191,8088581;-1,1;1,76;calcite;belemnite;temperate
191,8172792;-1,1;0,8;calcite;belemnite;tropical/subtropical
191,8184611;-0,814;-0,614;calcite;belemnite;tropical/subtropical
191,8290532;-1,12;-0,34;calcite;belemnite;temperate
191,8371634;-1,9;-0,9;calcite;belemnite;tropical/subtropical
191,8402727;-1,74;-0,25;calcite;belemnite;temperate
191,8498171;-2,3;-1,1;calcite;belemnite;tropical/subtropical
190,348;-0,75;2,5;calcite;belemnite;temperate
191,8612158;-0,69;-0,04;calcite;belemnite;temperate
191,8733166;-1,7;-0,4;calcite;belemnite;tropical/subtropical
191,8806629;-0,65;1,08;calcite;belemnite;temperate
191,8859703;-0,9;1;calcite;belemnite;tropical/subtropical
191,8859703;-1,7;-0,8;calcite;belemnite;tropical/subtropical
191,8913932;-1,1;0,5;calcite;belemnite;tropical/subtropical
191,913309;-0,65;0,24;calcite;belemnite;temperate
191,9167005;-0,8;-0,1;calcite;belemnite;tropical/subtropical
191,9229578;-1,12;0,26;calcite;belemnite;temperate
191,9293541;-1;0,1;calcite;belemnite;tropical/subtropical
191,9419962;-1,1;0,77;calcite;belemnite;temperate
191,9438154;-0,4;0,8;calcite;belemnite;tropical/subtropical
191,9461793;-0,729;0,558;calcite;belemnite;temperate
191,9691226;-1,6;-0,8;calcite;belemnite;tropical/subtropical
191,9944299;-1,1;-0,2;calcite;belemnite;tropical/subtropical
192,0070835;-1,5;0,1;calcite;belemnite;tropical/subtropical
192,0161218;-1;-1,4;calcite;belemnite;tropical/subtropical
192,0274544;-0,619;-0,988;calcite;belemnite;tropical/subtropical
192,0274544;-0,9;0,47;calcite;belemnite;temperate
192,0305831;-0,9;-0,2;calcite;belemnite;tropical/subtropical
192,0396214;-1,3;-0,8;calcite;belemnite;tropical/subtropical
192,0530675;-2,17;;calcite;belemnite;tropical/subtropical
192,0622867;-0,759;-1,04;calcite;belemnite;tropical/subtropical
192,0683019;-1,62;1,73;calcite;belemnite;temperate
192,0721593;-1;-0,1;calcite;belemnite;tropical/subtropical
192,0791708;-1,07;0,74;calcite;belemnite;temperate
192,0857957;-1,52;;calcite;belemnite;tropical/subtropical
190,58;-0,95;2,2;calcite;belemnite;temperate
192,0884282;-1,3;-0,3;calcite;belemnite;tropical/subtropical
192,0973869;-1,08;1,81;calcite;belemnite;tropical/subtropical
192,1028895;-1,7;-0,2;calcite;belemnite;tropical/subtropical
192,109966;-1,61;1,89;calcite;belemnite;temperate
192,1336197;-0,8;0,2;calcite;belemnite;tropical/subtropical
192,148081;-1;0,7;calcite;belemnite;tropical/subtropical
192,1661576;-0,8;-0,3;calcite;belemnite;tropical/subtropical
192,1783941;-0,052;0,467;calcite;belemnite;temperate
192,1860419;-1,7;-0,4;calcite;belemnite;tropical/subtropical
192,1932725;-1;0,2;calcite;belemnite;tropical/subtropical
192,2023108;-1;-0,3;calcite;belemnite;tropical/subtropical
190,812;-1,75;-0,7;calcite;belemnite;temperate
192,2095976;-1,9;0,87;calcite;belemnite;temperate
192,2167721;-1,2;-0,9;calcite;belemnite;tropical/subtropical
192,224837;-1,467;-0,642;calcite;belemnite;tropical/subtropical
192,2348487;-1,1;-0,5;calcite;belemnite;tropical/subtropical
192,24931;-0,7;0,2;calcite;belemnite;tropical/subtropical
192,2494369;-1,9;;calcite;belemnite;tropical/subtropical
192,2601559;-1,3;0,1;calcite;belemnite;tropical/subtropical
192,27128;-2,587;-1,153;calcite;belemnite;temperate
192,2784339;-0,66;0,66;calcite;belemnite;temperate
192,2784339;-0,76;0,79;calcite;belemnite;temperate
192,3216164;-0,9;-0,1;calcite;belemnite;tropical/subtropical
192,3378853;-1,1;-0,7;calcite;belemnite;tropical/subtropical
192,3408032;-1,08;1,13;calcite;belemnite;tropical/subtropical
192,3525552;0;0,16;calcite;belemnite;temperate
192,3873874;-1,824;-0,021;calcite;belemnite;tropical/subtropical
192,4011534;-0,1;0;calcite;belemnite;tropical/subtropical
192,4282683;-1,5;0,1;calcite;belemnite;tropical/subtropical
192,4314877;-0,98;0,97;calcite;belemnite;tropical/subtropical
192,4345754;-0,577;0,018;calcite;belemnite;temperate
192,4355787;-0,952;-0,251;calcite;belemnite;temperate
190,928;-2,2;3;calcite;belemnite;temperate
191,16;-0,85;-0,4;calcite;belemnite;temperate
192,4487313;-1,58;0,99;calcite;belemnite;temperate
192,4570519;0,201;-0,546;calcite;belemnite;temperate
192,4648593;-0,04;0,79;calcite;belemnite;temperate
192,4734598;-1,1;0,6;calcite;belemnite;tropical/subtropical
192,4802733;-1,724;-1,102;calcite;belemnite;tropical/subtropical
192,4969594;-0,8;-0,1;calcite;belemnite;tropical/subtropical
192,5103358;-0,245;1,15;calcite;belemnite;temperate
192,5151056;-0,428;-0,097;calcite;belemnite;temperate
192,5196947;-0,13;1,76;calcite;belemnite;temperate
192,5277587;-0,66;1,07;calcite;belemnite;temperate
192,5355878;-0,2;-0,5;calcite;belemnite;temperate
192,5439586;-0,6;0,3;calcite;belemnite;tropical/subtropical
192,5439586;-1;0,5;calcite;belemnite;tropical/subtropical
192,5503379;-0,31;-0,24;calcite;belemnite;temperate
191,392;-0,7;0,2;calcite;belemnite;temperate
192,5602275;-0,6;0,3;calcite;belemnite;tropical/subtropical
192,5692658;-1,2;0,1;calcite;belemnite;tropical/subtropical
192,5842195;-1,41;0,04;calcite;belemnite;tropical/subtropical
192,6036114;-0,8;0,7;calcite;belemnite;tropical/subtropical
192,6244848;-0,23;0,75;calcite;belemnite;temperate
192,6307263;-1;0,7;calcite;belemnite;tropical/subtropical
192,6339937;-1,5;;calcite;belemnite;tropical/subtropical
192,6421757;-0,71;;calcite;belemnite;tropical/subtropical
192,6560335;-1,4;0,6;calcite;belemnite;tropical/subtropical
192,6608533;-1,04;0,726;calcite;belemnite;temperate
192,6660452;-0,42;-0,72;calcite;belemnite;temperate
192,6729767;-0,707;-0,00531;calcite;belemnite;temperate
192,6741101;-1;0,1;calcite;belemnite;tropical/subtropical
192,6776559;-0,366;-0,487;calcite;belemnite;temperate
192,683086;-0,98;;calcite;belemnite;tropical/subtropical
192,6939944;-1,2;0,4;calcite;belemnite;tropical/subtropical
192,7035412;-0,92;-0,49;calcite;belemnite;tropical/subtropical
192,7035412;-1,18;-0,27;calcite;belemnite;tropical/subtropical
192,7283399;-0,6;0,5;calcite;belemnite;tropical/subtropical
192,7325796;-0,678;0,0898;calcite;belemnite;temperate
192,7391859;-1,1;0,8;calcite;belemnite;tropical/subtropical
192,7406584;-0,952;-0,718;calcite;belemnite;temperate
192,7572625;-1,8;-0,2;calcite;belemnite;tropical/subtropical
192,7589311;0,19;-0,259;calcite;belemnite;temperate
192,7705419;-0,575;0,041;calcite;belemnite;temperate
192,7705419;-0,919;-0,204;calcite;belemnite;temperate
192,7812914;-0,82;-0,87;calcite;belemnite;temperate
192,7821526;-0,219;1,183;calcite;belemnite;temperate
192,791608;-1,2;0,2;calcite;belemnite;tropical/subtropical
192,7921773;-0,332;0,454;calcite;belemnite;temperate
192,7921773;-0,591;0,781;calcite;belemnite;temperate
192,7921773;-0,779;1,11;calcite;belemnite;temperate
192,7921773;-0,865;1,7;calcite;belemnite;temperate
192,7937633;0,001;0,322;calcite;belemnite;temperate
192,8053741;-1,005;0,751;calcite;belemnite;temperate
192,8058169;-1,48;;calcite;belemnite;tropical/subtropical
192,8133911;-1,25;2,01;calcite;belemnite;temperate
192,8151076;-0,9;0;calcite;belemnite;tropical/subtropical
192,8169848;-0,686;0,029;calcite;belemnite;temperate
192,8275336;-0,75;2,59;calcite;belemnite;temperate
192,8285956;-0,349;0,877;calcite;belemnite;temperate
192,8285956;-0,391;2,62;calcite;belemnite;temperate
192,8285956;-0,557;1,115;calcite;belemnite;temperate
192,8285956;-0,573;1,747;calcite;belemnite;temperate
192,8285956;-0,712;0,532;calcite;belemnite;temperate
192,8285956;-0,787;2,041;calcite;belemnite;temperate
192,8285956;-0,67;0,129;calcite;belemnite;temperate
192,8285956;-0,895;-0,691;calcite;belemnite;temperate
192,8386072;-0,6;0,5;calcite;belemnite;tropical/subtropical
192,8398362;-1,55;-0,13;calcite;belemnite;temperate
192,8402063;0,07;-0,72;calcite;belemnite;temperate
192,8402063;-0,729;1,306;calcite;belemnite;temperate
192,8467272;-1,18;0,857;calcite;belemnite;temperate
192,8467272;-1,43;1,3;calcite;belemnite;temperate
192,8467272;-1,72;;calcite;belemnite;tropical/subtropical
192,8467272;-0,98;0,35;calcite;belemnite;tropical/subtropical
192,851817;-1,194;1,251;calcite;belemnite;temperate
192,851817;-1,413;0,946;calcite;belemnite;temperate
192,8633832;-0,52;-0,05;calcite;belemnite;temperate
192,8747604;-1,2;0,1;calcite;belemnite;tropical/subtropical
192,8773006;-1,6;1,22;calcite;belemnite;temperate
192,881124;-0,81;-0,69;calcite;belemnite;temperate
192,881124;-0,97;-1,1;calcite;belemnite;temperate
192,881124;-1,3;-1,38;calcite;belemnite;temperate
192,881124;-1,57;-0,42;calcite;belemnite;temperate
192,881124;-2,8;-1,21;calcite;belemnite;temperate
192,881124;-0,55;-0,84;calcite;belemnite;temperate
192,881124;-0,57;-0,8;calcite;belemnite;temperate
192,881124;-0,63;-0,59;calcite;belemnite;temperate
192,881124;-0,97;-1,05;calcite;belemnite;temperate
192,8870914;-0,07;1,5;calcite;belemnite;temperate
192,8882203;-2,32;1,38;calcite;belemnite;temperate
192,8910294;-1,3;0,5;calcite;belemnite;tropical/subtropical
192,897252;-0,26;1,26;calcite;belemnite;temperate
191,508;-0,9;-0,4;calcite;belemnite;temperate
192,9008068;-0,73;0,59;calcite;belemnite;temperate
192,9008068;-2,06;2,17;calcite;belemnite;temperate
192,9021974;-1,25;0,95;calcite;belemnite;temperate
192,9032404;-2,46;1,16;calcite;belemnite;temperate
192,9071805;-1,34;0,18;calcite;belemnite;temperate
192,9071805;-0,89;-0,81;calcite;belemnite;temperate
192,9154353;-1,08;0,26;calcite;belemnite;temperate
192,9231529;-1,16;-0,32;calcite;belemnite;tropical/subtropical
192,9308706;-1,055;1,151;calcite;belemnite;temperate
192,9601719;-1,53;1,14;calcite;belemnite;temperate
191,624;-0,8;1,8;calcite;belemnite;temperate
192,9825597;-2,71;1,82;calcite;belemnite;temperate
192,9848941;-1,486;1,827;calcite;belemnite;temperate
193,0003294;-1,162;1,79;calcite;belemnite;temperate
193,0157647;-2,689;1,294;calcite;belemnite;temperate
193,0422541;-1,46;1,26;calcite;belemnite;temperate
193,0428717;-0,894;0,102;calcite;belemnite;temperate
192,088;-0,85;-0,2;calcite;belemnite;temperate
192,204;-0,35;-0,2;calcite;belemnite;temperate
193,053448;-1,64;-0,264;calcite;belemnite;temperate
193,0602866;-1,17;0,852;calcite;belemnite;temperate
193,0929412;-0,865;0,101;calcite;belemnite;temperate
193,0929412;-1,444;0,117;calcite;belemnite;temperate
193,1083765;-1,598;-0,225;calcite;belemnite;temperate
193,1160941;-1,171;0,887;calcite;belemnite;temperate
192,436;-0,9;1,95;calcite;belemnite;temperate
193,1635086;-1,79;1,48;calcite;belemnite;temperate
193,1641326;-2,11;2,1;calcite;belemnite;temperate
193,1855529;-4,33;1,11;calcite;belemnite;temperate
192,552;-1;0,5;calcite;belemnite;temperate
193,2087059;-0,92;0,99;calcite;belemnite;temperate
193,2087059;-1,94;1,63;calcite;belemnite;temperate
193,2395765;-1,73;1,8;calcite;belemnite;temperate
192,9;-0,9;-1,1;calcite;belemnite;temperate
192,9722551;-2,6;0,2;calcite;belemnite;temperate
193,2704471;-1,623;2,119;calcite;belemnite;temperate
193,3159367;-1,5;0,15;calcite;belemnite;tropical/subtropical
193,3161703;-1,63;1,83;calcite;belemnite;temperate
193,3321882;-1,752;1,535;calcite;belemnite;temperate
193,0464116;-0,8;-0,6;calcite;belemnite;temperate
193,3553412;-1,633;1,85;calcite;belemnite;temperate
193,3784941;-1,17;2,28;calcite;belemnite;temperate
193,0464116;0;0,6;calcite;belemnite;temperate
193,4149597;-0,95;-0,04;calcite;belemnite;tropical/subtropical
193,4149597;-1,52;-0,46;calcite;belemnite;tropical/subtropical
193,4170824;-0,67;1,04;calcite;belemnite;tropical/subtropical
193,4633882;-1,97;2,02;calcite;belemnite;temperate
193,4711059;-1,784;2,285;calcite;belemnite;temperate
193,4788235;-1,13;2;calcite;belemnite;temperate
193,1186667;0,2;-0,7;calcite;belemnite;temperate
193,1909217;-0,4;0,5;calcite;belemnite;temperate
193,4865412;-0,74;0,02;calcite;belemnite;temperate
193,4865412;-0,35;1,49;calcite;belemnite;temperate
193,5019765;-0,161;-0,35;calcite;belemnite;temperate
193,5083776;-0,47;0,76;calcite;belemnite;tropical/subtropical
193,5096941;-1,025;2,262;calcite;belemnite;temperate
193,5563897;-0,6;0,67;calcite;belemnite;tropical/subtropical
193,5637176;-0,411;3,269;calcite;belemnite;temperate
193,2650783;-0,05;-0,5;calcite;belemnite;temperate
193,7026353;-1,152;2,697;calcite;belemnite;temperate
193,7479572;-0,65;0,11;calcite;belemnite;tropical/subtropical
193,7798118;-0,587;0,561;calcite;belemnite;temperate
193,7875294;-2;2,45;calcite;belemnite;temperate
193,8209352;-1,16;-0,4;calcite;belemnite;tropical/subtropical
193,8261176;-2,11;1,47;calcite;belemnite;temperate
193,8261176;-4,1;1,3;calcite;brachiopod;tropical/subtropical
193,8261176;-4,3;0,1;calcite;brachiopod;tropical/subtropical
193,8261176;-5,2;1,5;calcite;brachiopod;tropical/subtropical
193,8261176;-4;0,1;calcite;brachiopod;tropical/subtropical
193,8261176;-5,4;0,4;calcite;brachiopod;tropical/subtropical
193,8261176;-5,3;1,4;calcite;brachiopod;tropical/subtropical
193,8261176;-1;-4,1;calcite;brachiopod;tropical/subtropical
193,8261176;-0,6;-3;calcite;brachiopod;tropical/subtropical
193,8261176;-3,3;-2,8;calcite;brachiopod;tropical/subtropical
193,8261176;-1;-5,6;calcite;brachiopod;tropical/subtropical
193,8261176;-2,5;1,9;calcite;brachiopod;tropical/subtropical
193,8261176;-4;-1,7;calcite;brachiopod;tropical/subtropical
193,8261176;-1,4;-2,6;calcite;brachiopod;tropical/subtropical
193,8261176;-4,9;2,4;calcite;brachiopod;tropical/subtropical
193,8261176;-2,9;1,8;calcite;brachiopod;tropical/subtropical
193,8261176;-4,5;2,7;calcite;brachiopod;tropical/subtropical
193,8261176;-5,3;1,2;calcite;brachiopod;tropical/subtropical
193,8338353;-1,06;0,54;calcite;belemnite;temperate
193,2650783;-0,35;-0,1;calcite;belemnite;temperate
193,9032941;-1,297;2,339;calcite;belemnite;temperate
193,3373333;-0,45;-0,3;calcite;belemnite;temperate
193,9264471;-1,16;2,055;calcite;belemnite;temperate
194,0190588;-1,757;1,435;calcite;belemnite;temperate
194,0641955;-0,69;1,12;calcite;belemnite;tropical/subtropical
194,0730824;-0,703;0,581;calcite;belemnite;temperate
193,4095884;0,2;0,4;calcite;belemnite;temperate
193,4837449;-0,95;3;calcite;belemnite;temperate
193,6282551;-1,15;1,85;calcite;belemnite;temperate
193,9210783;-1,6;2,1;calcite;belemnite;temperate
194,1397449;-1,1;2,3;calcite;belemnite;temperate
194,212;-1,8;-0,3;calcite;belemnite;temperate
194,212;-1;0,4;calcite;belemnite;temperate
194,2842551;-0,75;1,5;calcite;belemnite;temperate
194,4435294;-1,81;3,42;calcite;belemnite;temperate
194,4435294;-1,17;0,12;calcite;belemnite;tropical/subtropical
194,4821176;-2,54;2,49;calcite;belemnite;temperate
194,5438588;-2;2,38;calcite;belemnite;temperate
194,2842551;-0,35;2,3;calcite;belemnite;temperate
194,3584116;-0,4;2,7;calcite;belemnite;temperate
194,5978824;-3,42;0,54;calcite;belemnite;temperate
194,3584116;-0,15;3,3;calcite;belemnite;temperate
194,6603432;-1,77;-0,06;calcite;belemnite;temperate
194,6861549;-1,24;2,57;calcite;belemnite;temperate
194,4306667;-1,1;2,6;calcite;belemnite;temperate
194,5770783;-0,6;0,55;calcite;belemnite;temperate
194,5770783;-1,45;0,6;calcite;belemnite;temperate
194,8775072;-1,83;3,43;calcite;bivalve;temperate
194,9065882;-1,5;1,24;calcite;belemnite;temperate
194,6493333;-1;1,9;calcite;belemnite;temperate
194,9837647;-2,75;2,08;calcite;belemnite;temperate
195,0609412;-2,54;1,34;calcite;belemnite;temperate
194,7215884;-1,3;2,4;calcite;belemnite;temperate
195,2538824;-2,77;1,56;calcite;belemnite;temperate
195,2924706;-1,5;1,56;calcite;belemnite;temperate
194,7957449;-1,8;1,5;calcite;belemnite;temperate
195,3696471;-2,431;2,593;calcite;belemnite;temperate
195,4806841;-1,33;2,95;calcite;belemnite;temperate
195,4806841;-2,03;2,31;calcite;belemnite;temperate
194,7957449;-1,15;2,05;calcite;belemnite;temperate
195,6783529;-0,809;3,226;calcite;belemnite;temperate
195,6783529;-0,9;1,95;calcite;belemnite;temperate
195,7941176;-1,75;2,05;calcite;belemnite;temperate
195,8635765;-1,086;2,534;calcite;belemnite;temperate
194,9402551;-0,7;0,6;calcite;belemnite;temperate
195,9870588;-0,9;1,9;calcite;brachiopod;tropical/subtropical
195,1589217;-1,85;2,4;calcite;belemnite;temperate
195,8890783;-2,45;2,55;calcite;belemnite;temperate
196,1514783;-1,13;4,38;calcite;bivalve;temperate
196,1077449;-0,9;1,95;calcite;belemnite;temperate
196,4176812;-1,71;3,88;calcite;bivalve;temperate
196,6044706;-1,524;2,49;calcite;belemnite;temperate
196,1077449;-0,8;3,2;calcite;belemnite;temperate
196,6838841;-2,07;3,19;calcite;bivalve;temperate
196,7588235;-0,85;1,97;calcite;belemnite;temperate
196,2522551;-1,1;2,5;calcite;belemnite;temperate
